UserID,Time,Tweet,Retweet Count,sentiment,Company Name
3283973820,Tue Mar 22 16:43:01 +0000 2016,"midday stock movers aal expe dal drop on terror attack anf fb symc rig ccl",1,negative,Apple
3389486308,Thu Mar 17 17:45:12 +0000 2016,"rt johnytradr can take india stocks trading investing fb",1,neutral,Apple
2342591485,Tue Mar 22 16:52:13 +0000 2016,"stock gains after doj hearing postponed jimcramer s view stockaction",0,positive,Apple
332013024,Tue Mar 22 03:20:28 +0000 2016," rosegoldsiena could release a pile of dirt and people would still buy it their stock won t drop a lot",0,positive,Apple
176187580,Fri Mar 18 15:19:13 +0000 2016,"stock update nasdaq ipad pro long term review a body blow to laptops ipad",0,neutral,Apple
40458264,Tue Mar 22 02:33:57 +0000 2016,"fbi says it may have found a way to unlock san bernardino attacker s iphone without s assistance should s stock price go down",0,negative,Apple
2871736751,Sat Mar 19 16:41:15 +0000 2016,"is a wormy black i have no use for anything could care less if stock crashes amp all systems fail",0,negative,Apple
2501228778,Fri Mar 18 03:00:43 +0000 2016," deals b stock lcd led display assembly macbook pro retina mid a",0,neutral,Apple
4723361429,Thu Mar 17 17:16:25 +0000 2016," can inc s march event revive stock",0,neutral,Apple
3402249335,Fri Mar 18 02:17:34 +0000 2016,"rt imthebombdotcom still in stock mini cherries color wheel purp amp green the wire",8,neutral,Apple
153991158,Thu Mar 17 03:42:05 +0000 2016,"all the stock mac apps that quietly made useful lifehacker lifehacker",0,neutral,Apple
146013557,Tue Mar 22 06:48:36 +0000 2016," nvddy nak clearkan stock iphone s ke ni",0,neutral,Apple
2837841,Tue Mar 22 18:57:06 +0000 2016,"stock is up over today but its encryption fight is far from over",3,positive,Apple
444484100,Tue Mar 22 15:27:51 +0000 2016,"s product launch what the stock market loved and hated investors on monday were most exci",0,positive,Apple
16745189,Fri Mar 18 03:38:27 +0000 2016,"just bought fitbit stock because the watch and every other new product has been implemented so poorly",0,negative,Apple
2153278538,Thu Mar 17 14:08:00 +0000 2016,"commented on stocktwits and is off the table for me so far today thanks for playing",0,negative,Apple
1539248540,Tue Mar 22 15:22:10 +0000 2016," phanicatblurry i cant afford so i ll stock up on land ones",0,neutral,Apple
2909209113,Fri Mar 18 23:04:13 +0000 2016,"what an loss means for aws amp inc stock",0,neutral,Apple
2706913988,Thu Mar 17 23:14:41 +0000 2016," the stock chart that s getting some bulls excited gofundme news",0,positive,Apple
3892086198,Tue Mar 22 14:57:39 +0000 2016,"white no risk in stock price in fbi dispute bloomberg",0,neutral,Apple
2501250108,Sat Mar 19 06:50:41 +0000 2016,"deals b stock lcd led display assembly macbook pro retina mid a",0,neutral,Apple
4630438097,Tue Mar 22 17:45:12 +0000 2016,"despite release of new iphonese and stock drops o",0,negative,Apple
2961442117,Tue Mar 22 11:44:32 +0000 2016," dillionharper gorgeous my love question on stock to buy or not x earnings value if sales stay",0,neutral,Apple
376197627,Fri Mar 18 10:54:16 +0000 2016,"here s the stock chart that s getting some bulls excited via awebdesignnews mobile",0,positive,Apple
3271512049,Thu Mar 17 15:13:05 +0000 2016,"here s the stock chart that s getting some bulls excited",0,positive,Apple
2288860727,Tue Mar 22 15:05:14 +0000 2016," lation bramley saison back in stock from beavertownbeer",0,neutral,Apple
40712573,Tue Mar 22 15:44:49 +0000 2016,"texas sarg the fbi can already unlock phones how much stock does this foxnews pundit own this pundit is a lapdog of un",0,neutral,Apple
3255497990,Tue Mar 22 16:57:47 +0000 2016,"imagination stock rises on report of talks",0,positive,Apple
4781209639,Tue Mar 22 15:32:50 +0000 2016,"enbusiness news s product launch what the stock market loved and hated investors on monday w",0,neutral,Apple
3414311249,Fri Mar 18 18:42:35 +0000 2016,"how to choose the right stock valuation method fundamentals example for",0,neutral,Apple
266996445,Thu Mar 17 20:48:32 +0000 2016,"uses google cloud services as it builds data centers stock slips pre market nasdaq aap sonoran wee",0,negative,Apple
333985631,Fri Mar 18 15:24:07 +0000 2016,"s loop you in event might not be big winner for stock marketwatch business finance",0,negative,Apple
124455128,Thu Mar 17 12:10:10 +0000 2016,"manipulation and deceit by fed propels stocks to high spy qqq amkby amzn bac bidu",0,positive,Apple
3421673231,Thu Mar 17 15:14:26 +0000 2016,"ti archive stock slides on claims of slashed iphone element orders susceptible iphone s demand",0,negative,Apple
103497905,Tue Mar 22 13:37:16 +0000 2016,"s product launch and its effect on stock nasdaq",0,neutral,Apple
75748232,Fri Mar 18 18:12:48 +0000 2016,"fixamac news s loop you in event might not be big winner for stock",0,negative,Apple
130999974,Tue Mar 22 15:29:59 +0000 2016,"tim cook announces iphone charger cord to be long enough to reach a socket stock price quadruples",0,neutral,Apple
3284297136,Sat Mar 19 03:26:32 +0000 2016,"naadik ako sa buti na lang may stock sa ref",0,neutral,Apple
165882147,Thu Mar 17 23:59:15 +0000 2016," spy stocks appeared golden cross more info please check",0,positive,Apple
225018425,Fri Mar 18 12:17:27 +0000 2016,"inc this is why stock could skyrocket in  via shareaholic",0,positive,Apple
40482230,Fri Mar 18 15:24:06 +0000 2016,"s loop you in event might not be big winner for stock",0,negative,Apple
4431979452,Thu Mar 17 04:01:21 +0000 2016,"stock indexes fall on weak forecasts from and boeing startups trending fashion trump",0,negative,Apple
14933262,Thu Mar 17 14:58:57 +0000 2016,"picks to make in naked puts on blue chip stocks msft csco",0,neutral,Apple
201771384,Thu Mar 17 11:20:22 +0000 2016,"wall street breakfast futures slide after fed propels stocks to high spy qqq amkby amzn bac bidu",0,positive,Apple
15723725,Tue Mar 22 04:51:44 +0000 2016,"interesting would benjamin graham consider inc a value stock",0,neutral,Apple
951527077,Fri Mar 18 15:29:34 +0000 2016,"s loop you in event might not be big winner for stock",0,negative,Apple
338330795,Fri Mar 18 22:00:09 +0000 2016," ballance yes shares of at the chart shows the average of all trades in all s amp p stocks",0,neutral,Apple
16244449,Tue Mar 22 15:46:54 +0000 2016," noahpinion i d note also the shifts can run the other way stock could appreciate or inflation could fall",0,neutral,Apple
924096462,Fri Mar 18 20:51:48 +0000 2016," microsoft lead all companies in stock buybacks",0,positive,Apple
307186437,Tue Mar 22 06:21:47 +0000 2016," robdelaney this iphone charger has been recalled due to the auto erotic asphyxiation hazard with children stock falls",0,negative,Apple
4131169611,Mon Mar 21 23:54:11 +0000 2016," cbsnews there goes stock down again",0,negative,Apple
4896659933,Sat Mar 19 18:05:41 +0000 2016," nowplaying ipad investtalk investment in stock market financial planning retirement book iphone",0,neutral,Apple
4708300816,Thu Mar 17 17:15:46 +0000 2016," can inc s march event revive stock",0,neutral,Apple
3033503267,Thu Mar 17 06:40:37 +0000 2016,"can the iphone se launch turn around inc stock in iphone",0,neutral,Apple
2461008031,Sat Mar 19 22:53:07 +0000 2016," google biogen buying own stock and the secret to profit from it qqq etf etfs stocks",1,positive,Apple
2790648144,Fri Mar 18 23:13:01 +0000 2016,"steve wozniak gave much of his stock to employees who otherwise would not have received stock after the ipo",0,neutral,Apple
3218280768,Thu Mar 17 13:44:45 +0000 2016,"took off a little bit of pissed was trying to get filled on some covered calls yesterday no luck stocks",0,negative,Apple
1546139108,Tue Mar 22 19:18:26 +0000 2016,"s product launch what the stock market loved and hated",1,neutral,Apple
3255840975,Fri Mar 18 16:58:25 +0000 2016,"inc this is why stock could skyrocket in money stock news trading",0,positive,Apple
4415996834,Sat Mar 19 00:24:51 +0000 2016,"all products in stockiphone s iphone s mac books   want to pla",0,neutral,Apple
2417925421,Fri Mar 18 00:06:59 +0000 2016,"top stock searches on message boards and twitter spy decn fb uso  pm stocks finance stockmarket stockpicks",0,positive,Apple
113486482,Tue Mar 22 01:15:19 +0000 2016,"an commercial comes on tv this guy says hey siri what s at amp t s latest offer my iphone wakes up and gives me a stock quote",0,neutral,Apple
757302884,Fri Mar 18 18:19:10 +0000 2016,"stock to climb with this year s unveiling event via personalincome",0,positive,Apple
4708113496,Thu Mar 17 17:16:53 +0000 2016," can inc s march event revive stock",0,neutral,Apple
391759144,Tue Mar 22 18:07:32 +0000 2016," insider macbook stocks dwindle as rumor pegs new amp models for q launch low stock",0,neutral,Apple
718799630,Sat Mar 19 04:20:10 +0000 2016,"if you had bought stock in instead of the ipod you would have earned over",5,neutral,Apple
2996219830,Thu Mar 17 12:53:28 +0000 2016,"free chatroom daytrading stocks amp options trading stocks iwm vix ung x spy",0,neutral,Apple
2162049151,Thu Mar 17 21:46:17 +0000 2016,"black hybrid pc tpu full armor case iphone genuine uk stock alexjones",0,neutral,Apple
4722376036,Thu Mar 17 17:15:54 +0000 2016," can inc s march event revive stock",0,neutral,Apple
2888729354,Tue Mar 22 19:15:32 +0000 2016,"ft when considers taking over a company its stock can have a rollercoaster day",0,neutral,Apple
2786541083,Thu Mar 17 21:28:13 +0000 2016,"magness of course they are look at tesla s stock magness",0,neutral,Apple
46223290,Sat Mar 19 12:04:04 +0000 2016,"here s the stock chart that s getting some bulls excited",0,positive,Apple
154726606,Thu Mar 17 12:44:36 +0000 2016," qqq nadaq stocks trading research futures this week s trading report",0,neutral,Apple
715244532,Thu Mar 17 04:24:20 +0000 2016,"we are in the ww bad news is coming next weeek short stocks spx fb msft gt intc bac jpm gs dax cac",13,negative,Apple
207441033,Thu Mar 17 11:20:23 +0000 2016,"wall street breakfast futures slide after fed propels stocks to high spy qqq amkby amzn bac bidu",0,positive,Apple
16827174,Thu Mar 17 14:30:29 +0000 2016,"top stock searches on message boards and twitter spy fb uso decn am stocks finance stockmarket stockpicks",0,positive,Apple
240036533,Thu Mar 17 22:54:43 +0000 2016,"time to buy inc stock cowen and company daily caller",0,positive,Apple
3218504029,Tue Mar 22 14:01:18 +0000 2016," stock is so fn undervalued b annual free cash flow billion net cash super brand after net cash forward pe unbelievable",0,negative,Apple
502334938,Sat Mar 19 01:46:02 +0000 2016," theblibis stock headphones",0,neutral,Apple
136015485,Tue Mar 22 15:04:07 +0000 2016," down disappoint with new iphone stock tumbles",0,negative,Apple
2497350139,Fri Mar 18 07:30:34 +0000 2016,"deals b stock lcd led display assembly macbook pro retina mid a",0,neutral,Apple
2929468553,Sat Mar 19 05:14:26 +0000 2016,"rt rt philososaur stock is up amp oil is down rt timcook for president philososaur infowars",9,positive,Apple
15764136,Tue Mar 22 05:57:15 +0000 2016,"rt usatodaymoney already wins big with teeny phone ahead of event today stock up in past days http",27,positive,Apple
2920726547,Thu Mar 17 22:04:21 +0000 2016,"money flows buying on weakness among stocks that were down today these had the largest inflow of money amzn gdxj wmt unh top",0,positive,Apple
17736920,Thu Mar 17 13:55:00 +0000 2016,"will use part of proceeds from bond sale for stock buybacks and dividend payments rtrs",0,neutral,Apple
3060678379,Sat Mar 19 16:43:17 +0000 2016," reading ibd a led the s amp p in stock buybacks and dividends in the fourth quarter buybacks still force behind the bull",0,positive,Apple
2758657530,Thu Mar 17 14:29:38 +0000 2016,"intersting article about a new stock pick site goog twtr yhoo",1,neutral,Apple
2903148248,Sat Mar 19 18:17:13 +0000 2016,"the absolute easiest way to hide any app on your iphone because of s iron grip over ios hiding stock",0,neutral,Apple
985406924,Thu Mar 17 14:15:30 +0000 2016,"here s the stock chart that s getting some bulls excited",0,positive,Apple
107773310,Thu Mar 17 12:14:51 +0000 2016,"wall street breakfast futures slide after fed propels stocks to high spy qqq amkby amzn bac bidu",2,positive,Apple
582106297,Fri Mar 18 23:53:03 +0000 2016,"green flavoured bong water and papers in stock at tha bong shop we also ship world wide",0,neutral,Apple
2408671214,Thu Mar 17 17:15:07 +0000 2016,"chart points to massive rally technician stock has been floundering for the past months fall",0,negative,Apple
14949738,Thu Mar 17 11:43:33 +0000 2016,"wall street breakfast futures slide after fed propels stocks to high spy qqq amkby amzn bac bidu",0,positive,Apple
2215589335,Fri Mar 18 08:46:26 +0000 2016,"rt unite limited binary options strategy deposit how to make quick money investing in stocks stock trade websites https",1,positive,Apple
356757055,Fri Mar 18 07:25:55 +0000 2016,"stock investing accounts how do i buy stock in",0,positive,Apple
166788313,Fri Mar 18 01:46:50 +0000 2016,"fml rt toeknee gx notlikeant i own too much stock to reply with anything smart have a good day my good brethren",0,positive,Apple
17990903,Fri Mar 18 08:15:08 +0000 2016,"inc squeeze more dividends out of stock",0,neutral,Apple
18439305,Fri Mar 18 20:01:51 +0000 2016,"four tech stocks ready to rocket higher shares of are up in the past month after stumbling low",1,positive,Apple
4725837683,Thu Mar 17 17:16:33 +0000 2016," can inc s march event revive stock",0,neutral,Apple
393797909,Fri Mar 18 08:48:16 +0000 2016,"inc nasdaq stock could zoom to top trader",2,positive,Apple
3279970987,Thu Mar 17 13:30:07 +0000 2016,"price update stock",0,neutral,Apple
14592512,Tue Mar 22 16:42:42 +0000 2016,"ee times imagination stock rises on report of talks the share price of troubled processor intellectual prope",0,positive,Apple
2293885094,Thu Mar 17 14:00:03 +0000 2016,"highest rated in the past week gbsn vrx fit sune stocks",0,positive,Apple
29819953,Fri Mar 18 14:09:47 +0000 2016,"signs of life for s stock as wall st eyes new iphone",0,positive,Apple
9555372,Thu Mar 17 11:32:38 +0000 2016,"rt seekingalpha wall street breakfast futures slide after fed propels stocks to high spy qqq amkby",0,positive,Apple
14886375,Tue Mar 22 13:16:19 +0000 2016,"in our latest email we highlighted the iphone se and how the stock market reacted to its release vrx",0,neutral,Apple
2474514584,Fri Mar 18 13:33:19 +0000 2016,"stock to climb with this year s unveiling event via personalincome",0,positive,Apple
461427197,Fri Mar 18 12:44:18 +0000 2016,"stock to climb with this year s unveiling event inc nasdaq ap via personalincome",1,positive,Apple
4180020377,Tue Mar 22 12:04:18 +0000 2016,"stock futures fall after brussels terrorist attack",0,negative,Apple
254196389,Sat Mar 19 21:57:21 +0000 2016,"return in days march comes in like a lion via wordpressdotcom a new stock pick for investing",0,positive,Apple
136944972,Thu Mar 17 10:24:28 +0000 2016,"amzn amazon or which is a better buy stocks",0,neutral,Apple
4798505853,Sat Mar 19 22:03:58 +0000 2016,"iwatch bamboo wood charging stand bracket docking station stock cradle holder for both mm and mm",0,neutral,Apple
2856617865,Fri Mar 18 16:08:44 +0000 2016," marclamonthill sir stock symbol welcome",0,neutral,Apple
109016107,Fri Mar 18 15:09:13 +0000 2016,"ipad news stock update nasdaq ipad pro long term review a body blow to",0,neutral,Apple
928182169,Tue Mar 22 14:20:36 +0000 2016," fhoro davidnelsoncfa gild may be the cheapest stock in the entire universe other than finally moving higher but valuation cheap",0,neutral,Apple
173679960,Thu Mar 17 18:57:46 +0000 2016,"off products excluding phones hard drives from dick smith limited stock",1,neutral,Apple
817554788,Tue Mar 22 15:06:36 +0000 2016,"s product launch what the stock market loved and hated",0,neutral,Apple
2930342336,Sat Mar 19 01:06:05 +0000 2016,"all the stock mac apps that has quietly made useful",1,neutral,Apple
2473117046,Sat Mar 19 18:44:49 +0000 2016,"s stock could suffer from threat of iphone risks",0,negative,Apple
2435734063,Fri Mar 18 03:56:22 +0000 2016,"price trend stock",0,neutral,Apple
2342763212,Fri Mar 18 14:52:15 +0000 2016,"stock update nasdaq ipad pro long term review",0,neutral,Apple
755035,Mon Mar 21 23:50:33 +0000 2016,"rt geekable you can tell today s event was disappointing b c the stock went down instead of the normal drop that cool p",23,negative,Apple
4913339878,Fri Mar 18 11:14:20 +0000 2016,"mirroring the markets bearish equities stock trading",0,neutral,Apple
529559476,Fri Mar 18 04:11:48 +0000 2016,"if is ordered to unlock iphone for fbi some engineers might refuse to help if they do dump stock ditch phone",0,negative,Apple
14241831,Fri Mar 18 16:59:09 +0000 2016,"all the stock mac apps that quietly made useful",0,neutral,Apple
91478624,Sat Mar 19 17:54:16 +0000 2016,"rt forbes is preparing for a new debt fueled stock buyback",107,negative,Apple
618851223,Thu Mar 17 17:01:08 +0000 2016,"our appl liquid is just DOWN this month why would you not stock up vaping bargain",0,neutral,Apple
2483500938,Thu Mar 17 05:21:19 +0000 2016,"here s why this analyst just slashed his inc stock price target",0,neutral,Apple
3290857474,Fri Mar 18 18:12:54 +0000 2016,"cash king leads all companies in stock buybacks dividends brian deagon investor s",0,negative,Apple
85713539,Tue Mar 22 05:44:24 +0000 2016," dannysauter quit these twitter polls sell your stock",0,negative,Apple
89331210,Sat Mar 19 04:21:29 +0000 2016,"ready stockla splash lip coutureshade poison",0,neutral,Apple
33064560,Thu Mar 17 12:16:36 +0000 2016," frobdfas agree though someone recently commented on audio clarity and asked what brand of headset i was using stock earbuds",0,neutral,Apple
4072818372,Tue Mar 22 03:07:35 +0000 2016,"well there goes stock",2,negative,Apple
152494357,Fri Mar 18 13:33:20 +0000 2016,"stock to climb with this year s unveiling event via personalincome",1,positive,Apple
138526255,Sat Mar 19 16:38:39 +0000 2016," allybenoliel why stock might not trade like a steelmill going via businessinsider",0,negative,Apple
2735539370,Fri Mar 18 03:30:13 +0000 2016," deals offers b stock lcd led display assembly macbook pro retina",0,neutral,Apple
2401159880,Sat Mar 19 00:10:11 +0000 2016,"nz has the dji phantom in stock",0,neutral,Apple
104499427,Thu Mar 17 15:59:56 +0000 2016," sfor the most interesting stock on the otc goog fb",0,neutral,Apple
1297336626,Thu Mar 17 02:24:33 +0000 2016,"trading strategies for stocks etfs and penny stocks qqq spy djia dia nflx dd mmm met dis ge nvda",1,neutral,Apple
65409897,Thu Mar 17 18:07:12 +0000 2016,"took up a new hobby in the stock market bought stock in nike sirius xm fedex and time to beat these folks at their own game",1,positive,Apple
16515274,Thu Mar 17 03:49:47 +0000 2016,"catching the best stocks when they come to you is like tradeideas twtr fb",3,positive,Apple
2470293427,Fri Mar 18 16:08:26 +0000 2016,"stock plunges below next stop",0,negative,Apple
21099806,Fri Mar 18 15:50:43 +0000 2016,"all the stock mac apps that has quietly made useful",0,neutral,Apple
41190670,Thu Mar 17 11:35:50 +0000 2016,"stocks to watch amzn mdlz spy cmg and more by moneyflip watchhimtrade",1,neutral,Apple
171345376,Tue Mar 22 16:59:29 +0000 2016,"btw now is a good time to buy into the windows stock amp up your numbers in s stock thank me next week",0,positive,Apple
107087730,Tue Mar 22 18:26:35 +0000 2016,"imagination stock rises on report of talks the share price of troubled processor intellectual mcgtech",0,positive,Apple
202609903,Thu Mar 17 14:40:32 +0000 2016," sandro power bought options and fb stock both working well thanks sandro",0,positive,Apple
3253728642,Fri Mar 18 17:28:19 +0000 2016,"cash king leads all companies in stock buybacks dividends headlines",1,negative,Apple
44674512,Thu Mar 17 17:35:50 +0000 2016,"cook took in us million making him the highest paid ceo in the world stockquote",1,neutral,Apple
1107579859,Sat Mar 19 12:31:55 +0000 2016," bioswoof oh in that case next time you go to the bank pick me up some stock",0,neutral,Apple
141942201,Tue Mar 22 06:01:11 +0000 2016,"tech firms lead stock buybacks tops list opines on it",0,negative,Apple
25762392,Thu Mar 17 12:12:59 +0000 2016," vdrm the most oversold oil stock pfe xom bp jnj bac fb t msft chk s ge stocks fitx mine rxmd siri kbio mrk",5,positive,Apple
249183648,Sat Mar 19 01:29:42 +0000 2016,"stop stock up on supplies good cigar selection tobacco valley in valley mn",0,neutral,Apple
2157355981,Fri Mar 18 15:24:06 +0000 2016,"s loop you in event might not be big winner for stock",0,negative,Apple
3118084756,Thu Mar 17 16:46:50 +0000 2016,"pt overbought stock by retail overhyped by media itself with selfies buybacks sne sony pt",1,negative,Apple
28274419,Thu Mar 17 05:37:28 +0000 2016,"wednesday rumors potential image of iphone rear shell leaks investorplaceinvestorplace stock marke",0,neutral,Apple
3263204166,Tue Mar 22 19:22:02 +0000 2016,"ft when considers taking over a company its stock can have a rollercoaster day",0,neutral,Apple
24609329,Fri Mar 18 19:59:22 +0000 2016,"google what an loss means for aws amp inc stock opines on cloud google",0,neutral,Apple
2181281054,Sat Mar 19 03:29:51 +0000 2016,"robert f acquires shares of antares pharma inc atrs stock",1,positive,Apple
2743641378,Sat Mar 19 00:30:43 +0000 2016,"stock analysts updated eps estimates for march th aa are cat cenx clf cnk cnlmu dsw eeq",0,neutral,Apple
243103899,Fri Mar 18 10:54:32 +0000 2016,"real betul aku request mintak tambah stock minifigure kat green store ni dah la kat situ harga murah",0,neutral,Apple
115287137,Tue Mar 22 13:40:39 +0000 2016," imlordma shut up wit that political i own stock answer",0,neutral,Apple
86192383,Tue Mar 22 00:30:45 +0000 2016,"fantastic price on the iphone s while stock lasts you don t want to miss out",0,neutral,Apple
4889543587,Fri Mar 18 06:59:12 +0000 2016," timcook brainless wimp with iq of turnip driving stock into the ground has secret meet we all know about",1,negative,Apple
1947131372,Sat Mar 19 07:33:04 +0000 2016,"dow stock roundup boeing wins m army contract may ink deal with alphabet",0,neutral,Apple
2356524462,Thu Mar 17 18:44:30 +0000 2016," ostk lets customers purchase products with a single touch through payfrom our stock news alerts app",0,neutral,Apple
3134597467,Tue Mar 22 12:31:05 +0000 2016," bets new inch iphone to draw big screen converts in china india",0,neutral,Apple
406643937,Fri Mar 18 12:30:45 +0000 2016,"inc this is why stock could skyrocket in",0,positive,Apple
221011369,Fri Mar 18 02:46:17 +0000 2016," gustojunk yeah would probably still be profitable without the iphone but their stock would take a huge hit alphabet would not",0,positive,Apple
3031051012,Thu Mar 17 21:31:58 +0000 2016,"time to buy inc stock cowen and company",1,positive,Apple
514099301,Thu Mar 17 23:24:21 +0000 2016,"live in min stocks jump tsla googl dis adbe fdx cmg fit spy pypl msft",0,positive,Apple
964862089,Thu Mar 17 03:01:16 +0000 2016,"why stock might not trade like a steel mill going out of business anymore",0,positive,Apple
601548216,Fri Mar 18 22:31:18 +0000 2016,"inc this is why stock could skyrocket in  via shareaholic",0,positive,Apple
2599679538,Tue Mar 22 03:04:43 +0000 2016," iphone iphone iphone gs gb factory unlocked g wifi smartphone b stock iphone plus",0,neutral,Apple
7.08E+17,Thu Mar 17 07:32:34 +0000 2016,"rt thestockkid people have been asking me how i learned to trade years of days like today hour days fb spy qqq nflx tsl",1,neutral,Apple
161155855,Tue Mar 22 18:45:05 +0000 2016,"is boring now you knew it would happen dead stock walking bummer via qz",0,negative,Apple
2437563414,Thu Mar 17 14:43:10 +0000 2016,"here s the stock chart that s getting some bulls excited via r business salestips business",0,positive,Apple
76547516,Thu Mar 17 21:05:19 +0000 2016,"the stocks seeing the most volume in after hours qqq msft csco and intc",0,neutral,Apple
2534568342,Fri Mar 18 23:55:09 +0000 2016,"stock to climb with this year s unveiling event stock",0,positive,Apple
2482710715,Fri Mar 18 14:09:05 +0000 2016,"s big event on monday might not boost the stock as much as you think",2,negative,Apple
559997364,Tue Mar 22 13:30:51 +0000 2016,"time for more pressure on more imp to expose the bad guys than and stock value or is there more behind s motives",0,neutral,Apple
84104436,Tue Mar 22 14:43:13 +0000 2016," cnbc previously released cool updates amp new tech and the stock tanks but now they retool a couple things and the stock bumps wtf",0,positive,Apple
3612818416,Fri Mar 18 23:13:06 +0000 2016,"steve wozniak gave much of his stock to employees who otherwise would not have received stock after the ipo",0,neutral,Apple
19546277,Tue Mar 22 16:32:50 +0000 2016,"midday stock movers aal expe dal drop on terror attack anf fb symc rig ccl",16,negative,Apple
3374613730,Thu Mar 17 14:00:07 +0000 2016,"stock price",1,neutral,Apple
4913310421,Tue Mar 22 01:14:50 +0000 2016,"is the iphone enough to make s stock move up",0,neutral,Apple
14316371,Tue Mar 22 04:14:02 +0000 2016,"rt shubhashish so rebranded the unsold stock of s and is now selling it for more money ok",8,positive,Apple
329764906,Sat Mar 19 21:56:33 +0000 2016,"retweeted jim cramer jimcramer this chart is a big reason for the gains in s stock from the level",0,positive,Apple
25892484,Thu Mar 17 16:29:46 +0000 2016," stocks learn what works hitthebidradio just buy everything stockcoachjohn qqq svxy truthaboutsolar nyse",1,positive,Apple
216777492,Thu Mar 17 13:38:48 +0000 2016,"i would buy on a pull back stocks trader markets",0,positive,Apple
235648313,Fri Mar 18 18:20:27 +0000 2016,"dow stock roundup boeing wins m army contract may ink deal with alphabet via zacksresearch nasdaq",0,positive,Apple
2459920208,Thu Mar 17 15:24:23 +0000 2016,"choisit de stocker des donn es de ses clients chez google jusqu alors les donn es icloud sont stock es",0,neutral,Apple
3043259455,Fri Mar 18 16:57:07 +0000 2016,"goes down to  on thursday among top most actives on s amp p technology software stockmarket",0,negative,Apple
1423715634,Fri Mar 18 21:19:05 +0000 2016,"lt lt test out jason bond stock picks for free fb twtr tsla",1,neutral,Apple
2979849729,Thu Mar 17 20:25:37 +0000 2016,"unrelated news s closing stock price for march is",0,neutral,Apple
3269807743,Tue Mar 22 12:59:55 +0000 2016," support pretty surprised to note ur authorized reseller quanta doesn t stock or sell watch at its outlet why authorized then",0,neutral,Apple
699463,Tue Mar 22 00:24:32 +0000 2016," rt sandofsky let s use stock controls  let s innovate present uh maybe was onto someth",14,neutral,Apple
2456398766,Fri Mar 18 00:26:34 +0000 2016,"top dow stocks weekly alert nke cat ba msft ibm v hd dd trv ge cvx csco utx",0,neutral,Apple
4850686154,Thu Mar 17 12:01:34 +0000 2016,"see live stock chart and breaking news twenty four hours a day at news stocks market",1,neutral,Apple
7.01E+17,Fri Mar 18 23:13:05 +0000 2016,"steve wozniak gave much of his stock to employees who otherwise would not have received stock after the ipo",0,neutral,Apple
56831475,Thu Mar 17 15:55:18 +0000 2016,"just taken delivery of a stock of every imaginable magsafe charger backinstock",0,neutral,Apple
2777968220,Tue Mar 22 03:18:54 +0000 2016,"i need that double in stock always",0,positive,Apple
266947464,Fri Mar 18 16:25:23 +0000 2016," bear mountain bbq pellets saturday sunshine and bbq s we have in stock washington sweet cherry",0,neutral,Apple
2800577048,Fri Mar 18 00:35:08 +0000 2016," s stock has worms but fbi isn t one of them",0,neutral,Apple
258725321,Thu Mar 17 23:05:25 +0000 2016," tim burgess buy stock and don t dye your hair",0,positive,Apple
40173650,Fri Mar 18 12:51:02 +0000 2016," inc this is why stock could skyrocket in news",0,positive,Apple
2855891277,Fri Mar 18 15:37:36 +0000 2016," marketwatch s loop you in event might not be big winner for stock finance topstories",0,negative,Apple
4777332579,Thu Mar 17 15:25:54 +0000 2016,"new products in stock ship today",0,neutral,Apple
3346438133,Thu Mar 17 03:55:06 +0000 2016,"rt sandro power stocks like and fb held up very well",2,positive,Apple
166597717,Tue Mar 22 03:08:53 +0000 2016,"rt theflynews on the fly top stock stories for monday vrx mar hot shw val ihs mrkt srpt ftnt affx tmo x",4,positive,Apple
1001192245,Tue Mar 22 05:09:05 +0000 2016," is an attractively valued dividend stock",0,positive,Apple
1372592071,Thu Mar 17 12:51:32 +0000 2016,"dovish fed a st wrench in value gt momentum trade smid growth stocks can use a perk up to go w fang stabilization",0,neutral,Apple
4658815103,Thu Mar 17 17:16:38 +0000 2016," can inc s march event revive stock",0,neutral,Apple
2511518101,Tue Mar 22 17:12:11 +0000 2016,"today s trading edge shares consolidate after new product announcements",0,positive,Apple
4844519120,Tue Mar 22 08:17:25 +0000 2016,"jim cramer bold call on  stock read more",1,neutral,Apple
2998864022,Fri Mar 18 16:12:29 +0000 2016,"marketwatch rt mktwburton why being named the most admired u s company is a sell signal for the stock",0,positive,Apple
4830653904,Fri Mar 18 12:20:15 +0000 2016,"inc this is why stock could skyrocket in read more",1,positive,Apple
1331068466,Sat Mar 19 03:12:59 +0000 2016," kudzooapp do you think you can stock up on gift cards",0,neutral,Apple
967598114,Thu Mar 17 16:18:41 +0000 2016,"now in stock watch charging case amp power bank charge amp protect your watch on the go built in mah",0,neutral,Apple
589794229,Fri Mar 18 11:54:32 +0000 2016,"iphone c last stock  gb earphone charger manual book sticker waranty month unboxing cod uitmsi perak",18,neutral,Apple
1893649856,Tue Mar 22 18:45:20 +0000 2016,"uk watch stock check",0,neutral,Apple
2969210974,Sat Mar 19 14:42:53 +0000 2016,"i forget to check s doing well when it s worth nearly as much as the entire russia stockmarket",0,positive,Apple
4725356529,Thu Mar 17 17:14:05 +0000 2016," can inc s march event revive stock",0,neutral,Apple
