19595257,Tue Mar 22 07:39:27 +0000 2016,"de sue phone share wonder immedi fbi stock ttitp hack valu",0,negative,Apple
436707351,Thu Mar 17 10:52:40 +0000 2016,"gold sound htsfhickey stock peopl",0,positive,Apple
3317358586,Tue Mar 22 13:33:08 +0000 2016,"announc cheaper move releas stock iphon",0,neutral,Apple
377000742,Tue Mar 22 04:49:43 +0000 2016,"cinn rt angryorchard branchout season stock gone",4,neutral,Apple
137370150,Tue Mar 22 15:18:25 +0000 2016,"break final stock goin",0,positive,Apple
2869848057,Tue Mar 22 17:12:05 +0000 2016,"trade share edg product consolid announc",2,positive,Apple
67624124,Thu Mar 17 11:45:31 +0000 2016,"canuckofscu panofscu app prob tri overcast pod scroll stock",0,neutral,Apple
4845711578,Fri Mar 18 11:35:44 +0000 2016,"plum pear seymour fruit persimmon peach hwi stock tree fruittre",0,neutral,Apple
16563147,Tue Mar 22 16:13:23 +0000 2016,"chain mgmt se excess monet stock suppli iphon",0,neutral,Apple
7.11E+17,Fri Mar 18 18:51:19 +0000 2016,"sell stock signord marketwatch",0,negative,Apple
3016203587,Fri Mar 18 18:49:31 +0000 2016,"loss sue vsfbi amp easili ipr stock entir valu gt doj budget",0,negative,Apple
36959871,Tue Mar 22 13:15:25 +0000 2016,"unit amp msft follow stock technolog help lead graphicanalysi stock support buyback",0,negative,Apple
21028136,Fri Mar 18 14:03:22 +0000 2016,"itsjohnmik music feel stock",0,neutral,Apple
34713362,Tue Mar 22 02:50:27 +0000 2016,"rt busi th perform worst stock dow",139,negative,Apple
2265013356,Tue Mar 22 16:51:26 +0000 2016,"news market cut watchmak watch amp price mean ibd stock analysi",0,neutral,Apple
416907282,Fri Mar 18 05:11:11 +0000 2016,"help rt rise engin sai quit stock hood fbi",1,positive,Apple
84363466,Fri Mar 18 21:06:26 +0000 2016,"deep re near final know waitros age cri stock pie ve",0,neutral,Apple
311138253,Fri Mar 18 12:23:48 +0000 2016,"fall alittl stock alright",0,positive,Apple
3068098601,Thu Mar 17 18:48:21 +0000 2016,"look busi relat buy opportun stock articl fox",0,positive,Apple
2390297064,Tue Mar 22 15:01:58 +0000 2016,"hdtayfilm shut rt wit ma answer polit stock",0,neutral,Apple
114954936,Tue Mar 22 01:56:00 +0000 2016,"tumbl oh know phone stock",0,negative,Apple
4640722404,Thu Mar 17 09:46:43 +0000 2016,"naughtymatsu world bachelor buy rich stock conquer",0,positive,Apple
17230742,Fri Mar 18 16:39:05 +0000 2016,"tech drama sale upgrad intc yhoo stock roundup",0,neutral,Apple
2523270050,Sat Mar 19 07:45:27 +0000 2016,"tech split optim mobil stock techtongu",0,positive,Apple
2700720938,Thu Mar 17 07:27:31 +0000 2016,"offer  comput se cpu logic hot stock mac board",0,neutral,Apple
211150550,Tue Mar 22 18:29:47 +0000 2016,"hear stock",0,neutral,Apple
183294525,Fri Mar 18 15:24:08 +0000 2016,"product winner loop event stock marketwatch monday",0,negative,Apple
3178257278,Fri Mar 18 16:54:57 +0000 2016,"product minim earn impact event stock pacif monday crest",0,neutral,Apple
233269277,Fri Mar 18 12:56:59 +0000 2016,"top nasdaq trader zoom stock",1,positive,Apple
350775946,Tue Mar 22 18:17:58 +0000 2016,"rt bloomberg price keep start unveil stock iphon climb option",1,positive,Apple
2902881308,Fri Mar 18 22:20:13 +0000 2016,"loss mean relat amp aw stock articl",0,neutral,Apple
606615769,Thu Mar 17 20:31:11 +0000 2016,"meant aap stocktwit sorri comment",0,neutral,Apple
1238585916,Thu Mar 17 06:35:11 +0000 2016,"youtub bearish playlist ad look video stock",0,positive,Apple
29880800,Sat Mar 19 18:57:23 +0000 2016,"sold danbeyeronfox stock",0,negative,Apple
956536386,Tue Mar 22 11:27:40 +0000 2016,"conflict coupl addit liter touch event stock delet app",0,neutral,Apple
7.05E+17,Thu Mar 17 02:46:44 +0000 2016,"cover rt green mini shell skin magnet pleas ipad stock outbid",0,neutral,Apple
2675138875,Thu Mar 17 14:18:46 +0000 2016,"get busi excit bull stock chart",1,positive,Apple
14997525,Thu Mar 17 15:59:47 +0000 2016,"drop code forc techdirt suspect sourc market leak massiv govern insecur stock",0,negative,Apple
22122480,Thu Mar 17 02:39:54 +0000 2016,"app awesom rt imag librari iosdev kristinathai grab stock io",2,neutral,Apple
473463275,Fri Mar 18 19:34:50 +0000 2016,"yahoo msft bracket nke stock vs amzn",0,neutral,Apple
21727907,Fri Mar 18 01:47:16 +0000 2016,"gx rt toekne money brethren notlik talk stock repli day smart",0,positive,Apple
31446764,Tue Mar 22 19:16:13 +0000 2016,"alik move rick consum stock investor pendergraft",0,neutral,Apple
265191532,Thu Mar 17 02:31:46 +0000 2016,"rule moltz gruber goe predict suspect stock court",0,negative,Apple
2357794033,Thu Mar 17 03:04:12 +0000 2016,"get amp excit bull stock chart marketwatch",0,positive,Apple
56896278,Tue Mar 22 00:27:07 +0000 2016,"announc trade stock snowden",0,negative,Apple
3018697537,Tue Mar 22 17:05:51 +0000 2016,"embeddedsystem electron talk report imagin stock rise",0,positive,Apple
2491897104,Thu Mar 17 16:02:03 +0000 2016,"rate view cpxx cbs rate hrs orcl analyst ino stock",0,neutral,Apple
203459357,Fri Mar 18 01:47:05 +0000 2016,"gx rt toekne brethren notlik stock repli day smart",0,positive,Apple
7.06E+17,Thu Mar 17 12:30:29 +0000 2016,"news nowplay fi display tablet wi box th white retina uk ipad gb stock gameinsight",0,neutral,Apple
2492661349,Thu Mar 17 13:44:25 +0000 2016,"marami silang hahaha vinegar yon ng kathleanot stock kasi totoo cider",0,neutral,Apple
166032983,Tue Mar 22 01:51:40 +0000 2016,"finger puppet super gift stock easter cute bunni park organ",0,neutral,Apple
104300226,Thu Mar 17 21:09:21 +0000 2016,"amp disney buy googl stock",0,positive,Apple
4826850614,Fri Mar 18 18:48:19 +0000 2016,"amazon com loss mean read amp aw stock amzn",0,neutral,Apple
4799228269,Thu Mar 17 09:12:06 +0000 2016,"exit rt wizeeconomi stockmarket posit",2,neutral,Apple
4852397548,Thu Mar 17 14:05:23 +0000 2016,"current sound drop stock price",0,negative,Apple
3283973820,Tue Mar 22 16:43:01 +0000 2016,"drop mover midday terror exp symc aal ccl dal rig attack anf stock fb",2,negative,Apple
3389486308,Thu Mar 17 17:45:12 +0000 2016,"trade rt invest india fb johnytradr stock",1,neutral,Apple
2342591485,Tue Mar 22 16:52:13 +0000 2016,"view stockact hear jimcram stock gain doj postpon",0,positive,Apple
332013024,Tue Mar 22 03:20:28 +0000 2016,"drop lot releas pile buy won dirt stock peopl rosegoldsiena",0,positive,Apple
40458264,Tue Mar 22 02:33:57 +0000 2016,"san unlock price attack bernardino fbi assist stock iphon",0,negative,Apple
2871736751,Sat Mar 19 16:41:15 +0000 2016,"fail amp system wormi black crash stock care",0,negative,Apple
3402249335,Fri Mar 18 02:17:34 +0000 2016,"rt imthebombdotcom wire green mini color amp cherri wheel purp stock",8,neutral,Apple
153991158,Thu Mar 17 03:42:05 +0000 2016,"lifehack stock use mac app quiet",0,neutral,Apple
146013557,Tue Mar 22 06:48:36 +0000 2016,"clearkan nvddi nak ke ni stock iphon",0,neutral,Apple
2837841,Tue Mar 22 18:57:06 +0000 2016,"encrypt stock fight",4,positive,Apple
16745189,Fri Mar 18 03:38:27 +0000 2016,"fitbit poor product watch bought implement stock",0,negative,Apple
2153278538,Thu Mar 17 14:08:00 +0000 2016,"thank stocktwit play comment tabl",0,negative,Apple
1539248540,Tue Mar 22 15:22:10 +0000 2016,"ll afford phanicatblurri land one cant stock",0,neutral,Apple
2706913988,Thu Mar 17 23:14:41 +0000 2016,"get news excit gofundm bull stock chart",0,positive,Apple
3892086198,Tue Mar 22 14:57:39 +0000 2016,"disput white price bloomberg risk stock fbi",0,neutral,Apple
4630438097,Tue Mar 22 17:45:12 +0000 2016,"drop releas iphones stock despit",0,negative,Apple
2961442117,Tue Mar 22 11:44:32 +0000 2016,"love earn question gorgeous buy stock valu sale dillionharp stay",0,neutral,Apple
376197627,Fri Mar 18 10:54:16 +0000 2016,"get excit mobil awebdesignnew bull stock chart",0,positive,Apple
2288860727,Tue Mar 22 15:05:14 +0000 2016,"lation bramley saison beavertownb stock",0,neutral,Apple
40712573,Tue Mar 22 15:44:49 +0000 2016,"unlock pundit sarg foxnew lapdog phone un texa fbi stock",0,neutral,Apple
4781209639,Tue Mar 22 15:32:50 +0000 2016,"news market product love launch stock hate investor enbusi monday",0,neutral,Apple
3414311249,Fri Mar 18 18:42:35 +0000 2016,"fundament valuat method choos stock exampl",0,neutral,Apple
266996445,Thu Mar 17 20:48:32 +0000 2016,"pre data googl servic cloud market aap slip nasdaq wee build center sonoran stock",0,negative,Apple
333985631,Fri Mar 18 15:24:07 +0000 2016,"winner busi loop event stock marketwatch financ",0,negative,Apple
124455128,Thu Mar 17 12:10:10 +0000 2016,"qqq fed bac bidu propel deceit amkbi manipul spi amzn stock",0,positive,Apple
3421673231,Thu Mar 17 15:14:26 +0000 2016,"slide ti claim slash archiv stock iphon demand suscept element",0,negative,Apple
103497905,Tue Mar 22 13:37:16 +0000 2016,"product nasdaq effect launch stock",0,neutral,Apple
75748232,Fri Mar 18 18:12:48 +0000 2016,"news fixamac winner loop event stock",0,negative,Apple
130999974,Tue Mar 22 15:29:59 +0000 2016,"announc cord charger quadrupl cook reach price tim socket stock iphon",0,neutral,Apple
3284297136,Sat Mar 19 03:26:32 +0000 2016,"naadik ref na ako buti lang stock sa",0,neutral,Apple
165882147,Thu Mar 17 23:59:15 +0000 2016,"appear golden cross pleas check spi stock info",0,positive,Apple
4431979452,Thu Mar 17 04:01:21 +0000 2016,"trend trump index fall startup stock boe weak forecast fashion",0,negative,Apple
14933262,Thu Mar 17 14:58:57 +0000 2016,"chip csco blue msft pick nake stock",0,neutral,Apple
15723725,Tue Mar 22 04:51:44 +0000 2016,"benjamin graham consid stock valu",0,neutral,Apple
338330795,Fri Mar 18 22:00:09 +0000 2016,"share averag ballanc amp trade chart stock",0,neutral,Apple
16244449,Tue Mar 22 15:46:54 +0000 2016,"note appreci fall noahpinion shift run stock inflat",0,neutral,Apple
924096462,Fri Mar 18 20:51:48 +0000 2016,"compani microsoft stock lead buyback",0,positive,Apple
307186437,Tue Mar 22 06:21:47 +0000 2016,"auto recal iphon charger fall due hazard children erot asphyxi robdelaney stock",0,negative,Apple
4131169611,Mon Mar 21 23:54:11 +0000 2016,"goe cbsnew stock",0,negative,Apple
4896659933,Sat Mar 19 18:05:41 +0000 2016,"market plan nowplay financi book invest ipad investtalk stock retir iphon",0,neutral,Apple
2461008031,Sat Mar 19 22:53:07 +0000 2016,"qqq etf etf buy googl secret stock profit biogen stock",1,positive,Apple
3218280768,Thu Mar 17 13:44:45 +0000 2016,"yesterday luck piss call tri cover fill bit stock littl",0,negative,Apple
3255840975,Fri Mar 18 16:58:25 +0000 2016,"news trade money skyrocket stock",0,positive,Apple
4415996834,Sat Mar 19 00:24:51 +0000 2016,"book pla stockiphon iphon mac product",0,neutral,Apple
2417925421,Fri Mar 18 00:06:59 +0000 2016,"search stockpick decn board messag stock uso twitter top stockmarket stock fb spi pm financ",0,positive,Apple
113486482,Tue Mar 22 01:15:19 +0000 2016,"offer commerci tv quot amp wake come siri guy stock hey iphon",0,neutral,Apple
391759144,Tue Mar 22 18:07:32 +0000 2016,"rumor model peg amp low macbook launch stock stock dwindl insid",0,neutral,Apple
718799630,Sat Mar 19 04:20:10 +0000 2016,"earn bought stock ipod",5,neutral,Apple
2996219830,Thu Mar 17 12:53:28 +0000 2016,"trade vix amp daytrad option chatroom free spi stock iwm ung",0,neutral,Apple
2162049151,Thu Mar 17 21:46:17 +0000 2016,"hybrid pc armor uk black tpu alexjon genuin stock iphon full",0,neutral,Apple
2888729354,Tue Mar 22 19:15:32 +0000 2016,"consid rollercoast compani stock day ft",3,neutral,Apple
2786541083,Thu Mar 17 21:28:13 +0000 2016,"tesla mag cours stock look",0,neutral,Apple
154726606,Thu Mar 17 12:44:36 +0000 2016,"qqq trade week report nadaq futur stock research",0,neutral,Apple
715244532,Thu Mar 17 04:24:20 +0000 2016,"ww news weeek bad cac intc bac jpm msft gs gt stock short spx dax fb come",13,negative,Apple
16827174,Thu Mar 17 14:30:29 +0000 2016,"search stockpick decn board messag am stock uso twitter top stockmarket stock fb spi financ",0,positive,Apple
240036533,Thu Mar 17 22:54:43 +0000 2016,"caller cowen buy daili compani time stock",0,positive,Apple
3218504029,Tue Mar 22 14:01:18 +0000 2016,"unbeliev forward fn super pe annual undervalu stock free net cash brand flow",0,negative,Apple
502334938,Sat Mar 19 01:46:02 +0000 2016,"theblibi headphon stock",0,neutral,Apple
136015485,Tue Mar 22 15:04:07 +0000 2016,"disappoint stock tumbl iphon",0,negative,Apple
2929468553,Sat Mar 19 05:14:26 +0000 2016,"rt oil infowar amp philososaur stock timcook presid",9,positive,Apple
15764136,Tue Mar 22 05:57:15 +0000 2016,"win rt phone ahead past usatodaymoney day http event stock teeni",27,positive,Apple
2920726547,Thu Mar 17 22:04:21 +0000 2016,"weak largest money top flow buy inflow amzn stock unh gdxj wmt",0,positive,Apple
3060678379,Sat Mar 19 16:43:17 +0000 2016,"amp dividend read ibd led forc fourth stock bull buyback quarter",0,positive,Apple
2758657530,Thu Mar 17 14:29:38 +0000 2016,"goog site pick twtr yhoo stock interst articl",1,neutral,Apple
2903148248,Sat Mar 19 18:17:13 +0000 2016,"app hide hide grip easiest absolut iron io stock iphon",0,neutral,Apple
582106297,Fri Mar 18 23:53:03 +0000 2016,"green shop world wide bong ship stock tha water paper flavour",0,neutral,Apple
2215589335,Fri Mar 18 08:46:26 +0000 2016,"rt quick unit limit stock trade money binari option deposit websit invest https strategi stock",1,positive,Apple
356757055,Fri Mar 18 07:25:55 +0000 2016,"buy invest account stock",0,positive,Apple
166788313,Fri Mar 18 01:46:50 +0000 2016,"gx rt toekne fml brethren notlik stock repli day smart",0,positive,Apple
17990903,Fri Mar 18 08:15:08 +0000 2016,"squeez dividend stock",0,neutral,Apple
18439305,Fri Mar 18 20:01:51 +0000 2016,"tech share month low readi past rocket stumbl stock",1,positive,Apple
3279970987,Thu Mar 17 13:30:07 +0000 2016,"price updat stock",0,neutral,Apple
14592512,Tue Mar 22 16:42:42 +0000 2016,"ee intellectu imagin processor time price talk report share troubl stock rise prope",0,positive,Apple
2293885094,Thu Mar 17 14:00:03 +0000 2016,"rate fit week past gbsn vrx stock sune",0,positive,Apple
9555372,Thu Mar 17 11:32:38 +0000 2016,"rt fed seekingalpha futur stock qqq street slide propel breakfast amkbi wall spi",0,positive,Apple
14886375,Tue Mar 22 13:16:19 +0000 2016,"market se highlight releas react stock iphon vrx email",0,neutral,Apple
461427197,Fri Mar 18 12:44:18 +0000 2016,"climb nasdaq personalincom stock unveil event ap",1,positive,Apple
4180020377,Tue Mar 22 12:04:18 +0000 2016,"fall attack stock futur brussel terrorist",0,negative,Apple
254196389,Sat Mar 19 21:57:21 +0000 2016,"wordpressdotcom pick come day invest stock return march lion",0,positive,Apple
4798505853,Sat Mar 19 22:03:58 +0000 2016,"bamboo mm iwatch dock charg bracket station cradl wood holder stand stock",0,neutral,Apple
2856617865,Fri Mar 18 16:08:44 +0000 2016,"symbol marclamonthil stock sir welcom",0,neutral,Apple
109016107,Fri Mar 18 15:09:13 +0000 2016,"news nasdaq review updat term ipad stock pro bodi blow",0,neutral,Apple
928182169,Tue Mar 22 14:20:36 +0000 2016,"valuat fhoro cheapest univers final davidnelsoncfa gild stock entir cheap move",0,neutral,Apple
173679960,Thu Mar 17 18:57:46 +0000 2016,"dick smith drive limit exclud phone hard stock product",1,neutral,Apple
2473117046,Sat Mar 19 18:44:49 +0000 2016,"suffer risk threat stock iphon",0,negative,Apple
2435734063,Fri Mar 18 03:56:22 +0000 2016,"trend price stock",0,neutral,Apple
2342763212,Fri Mar 18 14:52:15 +0000 2016,"nasdaq review updat term ipad stock pro",0,neutral,Apple
755035,Mon Mar 21 23:50:33 +0000 2016,"drop normal rt went geekabl tell cool disappoint event stock",23,negative,Apple
4913339878,Fri Mar 18 11:14:20 +0000 2016,"trade market bearish equiti mirror stock",0,neutral,Apple
529559476,Fri Mar 18 04:11:48 +0000 2016,"help unlock refus phone ditch engin dump fbi stock iphon",0,negative,Apple
91478624,Sat Mar 19 17:54:16 +0000 2016,"rt prepar forb fuel stock debt buyback",107,negative,Apple
618851223,Thu Mar 17 17:01:08 +0000 2016,"liquid month appl vape stock bargain",0,neutral,Apple
3290857474,Fri Mar 18 18:12:54 +0000 2016,"compani investor king lead dividend deagon stock brian cash buyback",0,negative,Apple
85713539,Tue Mar 22 05:44:24 +0000 2016,"twitter sell dannysaut quit poll stock",0,negative,Apple
89331210,Sat Mar 19 04:21:29 +0000 2016,"stockla lip poison readi splash coutureshad",0,neutral,Apple
33064560,Thu Mar 17 12:16:36 +0000 2016,"clariti headset earbud agre audio stock comment brand frobdfa",0,neutral,Apple
4072818372,Tue Mar 22 03:07:35 +0000 2016,"goe stock",2,negative,Apple
138526255,Sat Mar 19 16:38:39 +0000 2016,"trade businessinsid allybenoliel stock steelmil",0,negative,Apple
2735539370,Fri Mar 18 03:30:13 +0000 2016,"offer retina macbook deal display assembl led stock lcd pro",0,neutral,Apple
2401159880,Sat Mar 19 00:10:11 +0000 2016,"phantom dji nz stock",0,neutral,Apple
104499427,Thu Mar 17 15:59:56 +0000 2016,"goog sfor stock fb otc",1,neutral,Apple
1297336626,Thu Mar 17 02:24:33 +0000 2016,"trade dd strategi mmm stock dis qqq djia etf nvda nflx penni spi dia met ge",1,neutral,Apple
65409897,Thu Mar 17 18:07:12 +0000 2016,"market sirius game fedex xm bought nike beat folk time stock hobbi",1,positive,Apple
16515274,Thu Mar 17 03:49:47 +0000 2016,"catch twtr tradeidea fb stock",3,positive,Apple
2470293427,Fri Mar 18 16:08:26 +0000 2016,"plung stock",0,negative,Apple
41190670,Thu Mar 17 11:35:50 +0000 2016,"watch mdlz moneyflip watchhimtrad cmg amzn spi stock",1,neutral,Apple
171345376,Tue Mar 22 16:59:29 +0000 2016,"week btw amp buy thank time window stock",0,positive,Apple
107087730,Tue Mar 22 18:26:35 +0000 2016,"price talk report share troubl intellectu imagin stock rise processor mcgtech",0,positive,Apple
202609903,Thu Mar 17 14:40:32 +0000 2016,"thank sandro bought option power fb stock",0,positive,Apple
3253728642,Fri Mar 18 17:28:19 +0000 2016,"compani king lead dividend headlin stock cash buyback",1,negative,Apple
44674512,Thu Mar 17 17:35:50 +0000 2016,"world cook stockquot paid ceo",1,neutral,Apple
1107579859,Sat Mar 19 12:31:55 +0000 2016,"bank pick oh time stock bioswoof",0,neutral,Apple
141942201,Tue Mar 22 06:01:11 +0000 2016,"tech opin top firm stock list lead buyback",0,negative,Apple
25762392,Thu Mar 17 12:12:59 +0000 2016,"mine bac jnj msft chk mrk fitx rxmd pfe bp stock kbio oil xom siri stock fb vdrm ge oversold",5,positive,Apple
249183648,Sat Mar 19 01:29:42 +0000 2016,"mn select suppli cigar tobacco valley stock",0,neutral,Apple
3118084756,Thu Mar 17 16:46:50 +0000 2016,"overbought soni pt media sne stock overhyp selfi retail buyback",1,negative,Apple
28274419,Thu Mar 17 05:37:28 +0000 2016,"imag rear leak shell mark wednesday rumor stock potenti iphon investorplaceinvestorplac",0,neutral,Apple
24609329,Fri Mar 18 19:59:22 +0000 2016,"cloud loss mean opin amp googl aw stock",0,neutral,Apple
2181281054,Sat Mar 19 03:29:51 +0000 2016,"robert share antar atr pharma stock acquir",1,positive,Apple
2743641378,Sat Mar 19 00:30:43 +0000 2016,"aa analyst cnk cenx ep dsw march cnlmu eeq th cat stock clf updat estim",0,neutral,Apple
243103899,Fri Mar 18 10:54:32 +0000 2016,"request situ green murah aku dah real store harga tambah la mintak minifigur ni betul stock kat",0,neutral,Apple
115287137,Tue Mar 22 13:40:39 +0000 2016,"shut imlordma wit answer polit stock",0,neutral,Apple
86192383,Tue Mar 22 00:30:45 +0000 2016,"last don price fantast stock iphon",0,neutral,Apple
4889543587,Fri Mar 18 06:59:12 +0000 2016,"drive wimp meet iq know ground secret turnip stock brainless timcook",1,negative,Apple
1947131372,Sat Mar 19 07:33:04 +0000 2016,"win armi deal contract ink alphabet stock boe dow roundup",1,neutral,Apple
2356524462,Thu Mar 17 18:44:30 +0000 2016,"singl news alert app purchas touch custom payfrom stock ostk product",0,neutral,Apple
3134597467,Tue Mar 22 12:31:05 +0000 2016,"china screen inch draw convert bet india iphon",0,neutral,Apple
221011369,Fri Mar 18 02:46:17 +0000 2016,"hit probabl gustojunk profit huge yeah alphabet stock iphon",0,positive,Apple
3031051012,Thu Mar 17 21:31:58 +0000 2016,"cowen buy compani time stock",2,positive,Apple
514099301,Thu Mar 17 23:24:21 +0000 2016,"tsla msft adb stock dis fit pypl min googl fdx cmg spi live jump",0,positive,Apple
964862089,Thu Mar 17 03:01:16 +0000 2016,"steel trade busi stock anymor mill",0,positive,Apple
2599679538,Tue Mar 22 03:04:43 +0000 2016,"factori wifi smartphon gb gs stock iphon unlock plus",0,neutral,Apple
7.08E+17,Thu Mar 17 07:32:34 +0000 2016,"qqq thestockkid rt trade hour learn nflx day fb tsl peopl spi",1,neutral,Apple
161155855,Tue Mar 22 18:45:05 +0000 2016,"bore happen walk knew qz dead stock bummer",0,negative,Apple
2437563414,Thu Mar 17 14:43:10 +0000 2016,"get salestip busi excit bull stock chart",0,positive,Apple
76547516,Thu Mar 17 21:05:19 +0000 2016,"volum qqq hour csco see intc msft stock",0,neutral,Apple
2534568342,Fri Mar 18 23:55:09 +0000 2016,"climb stock unveil event",0,positive,Apple
559997364,Tue Mar 22 13:30:51 +0000 2016,"bad guy motiv time pressur stock imp expos valu",0,neutral,Apple
84104436,Tue Mar 22 14:43:13 +0000 2016,"tech cnbc coupl amp retool bump cool wtf updat previous tank stock releas",0,positive,Apple
3374613730,Thu Mar 17 14:00:07 +0000 2016,"price stock",1,neutral,Apple
4913310421,Tue Mar 22 01:14:50 +0000 2016,"move stock iphon",0,neutral,Apple
14316371,Tue Mar 22 04:14:02 +0000 2016,"shubhashish rt money rebrand unsold sell stock ok",8,positive,Apple
329764906,Sat Mar 19 21:56:33 +0000 2016,"reason level jimcram cramer stock chart gain retweet jim",0,positive,Apple
25892484,Thu Mar 17 16:29:46 +0000 2016,"qqq svxi stockcoachjohn learn buy truthaboutsolar hitthebidradio stock nyse",1,positive,Apple
216777492,Thu Mar 17 13:38:48 +0000 2016,"pull market buy trader stock",0,positive,Apple
235648313,Fri Mar 18 18:20:27 +0000 2016,"win armi deal nasdaq contract ink zacksresearch alphabet stock boe dow roundup",0,positive,Apple
2459920208,Thu Mar 17 15:24:23 +0000 2016,"ses jusqu de client donn stocker googl alor es choisit des chez sont les stock icloud",0,neutral,Apple
3043259455,Fri Mar 18 16:57:07 +0000 2016,"top softwar amp goe thursday stockmarket technolog activ",0,negative,Apple
1423715634,Fri Mar 18 21:19:05 +0000 2016,"tsla test twtr lt jason pick stock free fb bond",1,neutral,Apple
2979849729,Thu Mar 17 20:25:37 +0000 2016,"news close unrel price stock march",0,neutral,Apple
3269807743,Tue Mar 22 12:59:55 +0000 2016,"doesn note pretti sell resel quanta watch author stock outlet support ur surpris",0,neutral,Apple
699463,Tue Mar 22 00:24:32 +0000 2016,"rt control innov uh someth sandofski stock",14,neutral,Apple
2456398766,Fri Mar 18 00:26:34 +0000 2016,"dd cvx msft nke dow stock week csco top alert ibm cat utx trv hd ge ba",0,neutral,Apple
4850686154,Thu Mar 17 12:01:34 +0000 2016,"news market hour stock chart day live stock break",1,neutral,Apple
56831475,Thu Mar 17 15:55:18 +0000 2016,"deliveri charger imagin backinstock stock magsaf",0,neutral,Apple
2777968220,Tue Mar 22 03:18:54 +0000 2016,"doubl stock",0,positive,Apple
266947464,Fri Mar 18 16:25:23 +0000 2016,"bbq cherri mountain saturday sunshin pellet bear stock washington sweet",0,neutral,Apple
258725321,Thu Mar 17 23:05:25 +0000 2016,"dye don hair buy tim stock burgess",0,positive,Apple
40173650,Fri Mar 18 12:51:02 +0000 2016,"news skyrocket stock",0,positive,Apple
2855891277,Fri Mar 18 15:37:36 +0000 2016,"winner loop topstori event stock marketwatch financ",0,negative,Apple
4777332579,Thu Mar 17 15:25:54 +0000 2016,"ship stock product",0,neutral,Apple
3346438133,Thu Mar 17 03:55:06 +0000 2016,"rt held sandro power fb stock",2,positive,Apple
166597717,Tue Mar 22 03:08:53 +0000 2016,"val rt stori shw ftnt hot fli top ih srpt tmo affx theflynew stock vrx mrkt monday mar",4,positive,Apple
1001192245,Tue Mar 22 05:09:05 +0000 2016,"valu attract dividend stock",0,positive,Apple
1372592071,Thu Mar 17 12:51:32 +0000 2016,"smid st fed stabil dovish gt stock wrench momentum trade growth perk fang valu",0,neutral,Apple
4844519120,Tue Mar 22 08:17:25 +0000 2016,"call  read cramer bold stock jim",1,neutral,Apple
1331068466,Sat Mar 19 03:12:59 +0000 2016,"gift kudzooapp card stock",0,neutral,Apple
967598114,Thu Mar 17 16:18:41 +0000 2016,"bank charg watch amp built mah charg power protect stock",0,neutral,Apple
589794229,Fri Mar 18 11:54:32 +0000 2016,"waranti uitmsi book sticker manual iphon earphon charger month unbox cod gb stock perak",18,neutral,Apple
1893649856,Tue Mar 22 18:45:20 +0000 2016,"watch uk check stock",0,neutral,Apple
2969210974,Sat Mar 19 14:42:53 +0000 2016,"forget do russia near stockmarket check entir worth",0,positive,Apple
25375836,Tue Mar 22 00:18:41 +0000 2016,"downturn rt donald trump expert rich guy morninggloria share dump https stock predict littl",46,positive,Apple
3454234940,Thu Mar 17 04:34:22 +0000 2016,"rt tsla vcel cpxx spartan tvix cifc athx rwlk uvxi gluu nete stock fb watchlist",5,neutral,Apple
227733144,Fri Mar 18 03:25:06 +0000 2016,"news watch stabl india stock",0,neutral,Apple
2735530742,Thu Mar 17 04:17:56 +0000 2016,"deal retina macbook display assembl mid led check stock lcd pro",0,neutral,Apple
161270767,Tue Mar 22 09:03:06 +0000 2016,"crave stock",0,positive,Apple
1911873032,Fri Mar 18 03:28:15 +0000 2016,"whatmoney rt quot stock",1,neutral,Apple
15246621,Fri Mar 18 22:19:47 +0000 2016,"qqq pbyi mkt ibb video stock analysi spi vrx iwm",16,neutral,Apple
2817323221,Fri Mar 18 18:39:00 +0000 2016,"chrisrulon btfo carl ican cook tim guy time stock",0,negative,Apple
889660057,Fri Mar 18 17:52:35 +0000 2016,"trade analyst cnbc investor pts ve reactiv jonfortt own yr thedomino stock",0,positive,Apple
2757801662,Tue Mar 22 03:46:38 +0000 2016,"don mayaamari valencia phone day tho store specif stock ur happen",0,neutral,Apple
17298237,Sat Mar 19 19:36:04 +0000 2016,"tv afford lost cushion buy couch time remot stock dollar",0,positive,Apple
4089446652,Fri Mar 18 16:27:10 +0000 2016,"memori phone shit dear stock suck delet app ve",0,neutral,Apple
3279038901,Tue Mar 22 16:36:15 +0000 2016,"won buy stock anymor",0,negative,Apple
26788389,Tue Mar 22 04:10:00 +0000 2016,"love brilliant don star msft nadella balmer microsoft stock wrong stale creep mkt share vs",0,positive,Apple
56678999,Thu Mar 17 20:32:05 +0000 2016,"initi marketcycl trader sell daili stock",0,negative,Apple
2789863611,Thu Mar 17 23:20:41 +0000 2016,"news amp accord googl ibd alphabet analysi cloud amazon market help catch stock",0,neutral,Apple
4917535346,Tue Mar 22 16:36:51 +0000 2016,"yesterday current approach stock picksw event valu",0,neutral,Apple
3299794136,Fri Mar 18 21:18:56 +0000 2016,"app loss mean amp facebook android aw stock",0,neutral,Apple
2206472570,Fri Mar 18 18:44:55 +0000 2016,"technew iphones stock event",2,neutral,Apple
847866085,Tue Mar 22 18:31:42 +0000 2016,"drop short mcafe stock",0,negative,Apple
