Company Name,Date,Open,High,Low,Close,Difference,Volume,Adj Close
chase,4/19/16,62.549999,63.48,62.549999,63.32,-0.770001,19255600,63.32
chase,4/18/16,61.639999,62.580002,61.529999,62.27,-0.630001,13813100,62.27
chase,4/15/16,62.880001,62.900002,61.450001,61.869999,1.010002,19290700,61.869999
chase,4/14/16,61.689999,62.91,61.610001,62.59,-0.900001,24249900,62.59
chase,4/13/16,60.48,62.16,60.380001,61.790001,-1.310001,37516800,61.790001
chase,4/12/16,58.34,59.389999,58.200001,59.279999,-0.939999,17779200,59.279999
chase,4/11/16,57.91,58.880001,57.91,58.200001,-0.290001,17627800,58.200001
chase,4/8/16,57.709999,58.580002,57.689999,57.740002,-0.030003,13547700,57.740002
chase,4/7/16,58.259998,58.43,57.07,57.32,0.939998,19226800,57.32
chase,4/6/16,58.18,58.880001,57.950001,58.810001,-0.630001,12167900,58.810001
chase,4/5/16,58.59,58.830002,58.209999,58.360001,0.229999,12886600,58.360001
chase,4/4/16,59.439999,59.57,58.959999,59.200001,0.239998,12305000,59.200001
chase,4/1/16,59.02,60.060001,58.560001,59.869999,-0.849999,15417500,59.429999
chase,3/31/16,59.450001,59.93,59.110001,59.220001,0.23,14904700,58.784778
chase,3/30/16,59.459999,60.23,59.380001,59.709999,-0.25,13307100,59.271175
chase,3/29/16,59.330002,59.330002,58.529999,59.029999,0.300003,15933400,58.596172
chase,3/28/16,59.529999,59.75,59.18,59.400002,0.129997,11159700,58.963456
chase,3/24/16,59.299999,59.509998,58.869999,59.48,-0.180001,12921200,59.042866
chase,3/23/16,60.34,60.509998,59.860001,59.939999,0.400001,11658700,59.499484
chase,3/22/16,59.990002,60.580002,59.619999,60.240002,-0.25,12042700,59.797283
chase,3/21/16,60.220001,60.82,59.959999,60.459999,-0.239998,12684400,60.015663
chase,3/18/16,60.049999,60.970001,59.66,60.48,-0.430001,29570200,60.035517
chase,3/17/16,58.77,59.130001,57.990002,58.75,0.02,19405700,58.318231
chase,3/16/16,58.98,59.75,58.470001,58.919998,0.060002,17423900,58.48698
microsoft,4/21/16,55.799999,56.23,55.419998,55.779999,0.02,36826000,55.779999
microsoft,4/20/16,56.290001,56.5,55.490002,55.59,0.700001,36014100,55.59
microsoft,4/19/16,56.630001,56.77,55.68,56.389999,0.240002,29533700,56.389999
microsoft,4/18/16,55.490002,56.59,55.209999,56.459999,-0.969997,23150300,56.459999
microsoft,4/15/16,55.299999,55.919998,55.110001,55.650002,-0.350003,28377600,55.650002
microsoft,4/14/16,55.220001,55.580002,55.07,55.360001,-0.14,20875100,55.360001
microsoft,4/13/16,55.119999,55.439999,54.889999,55.349998,-0.229999,20601300,55.349998
microsoft,4/12/16,54.369999,54.779999,53.759998,54.650002,-0.280003,24574200,54.650002
microsoft,4/11/16,54.490002,55.150002,54.299999,54.310001,0.180001,21332300,54.310001
microsoft,4/8/16,54.669998,55.279999,54.32,54.419998,0.25,22157000,54.419998
microsoft,4/7/16,54.869999,54.91,54.23,54.459999,0.41,18584100,54.459999
microsoft,4/6/16,54.360001,55.200001,54.209999,55.119999,-0.759998,21032100,55.119999
microsoft,4/5/16,55.189999,55.299999,54.459999,54.560001,0.629998,19148800,54.560001
microsoft,4/4/16,55.43,55.66,55,55.43,0,18909100,55.43
microsoft,4/1/16,55.049999,55.610001,54.57,55.57,-0.520001,24298600,55.57
microsoft,3/31/16,54.950001,55.59,54.860001,55.23,-0.279999,26173800,55.23
microsoft,3/30/16,54.93,55.639999,54.900002,55.049999,-0.119999,22920300,55.049999
microsoft,3/29/16,53.66,54.860001,53.450001,54.709999,-1.049999,23375000,54.709999
microsoft,3/28/16,54.209999,54.290001,53.330002,53.540001,0.669998,16988200,53.540001
microsoft,3/24/16,53.84,54.330002,53.73,54.209999,-0.369999,18842700,54.209999
microsoft,3/23/16,54.110001,54.240002,53.740002,53.970001,0.14,19905300,53.970001
microsoft,3/22/16,53.610001,54.25,53.459999,54.07,-0.459999,22911600,54.07
microsoft,3/21/16,53.25,53.93,52.93,53.860001,-0.610001,23807300,53.860001
microsoft,3/18/16,54.919998,54.970001,53.450001,53.490002,1.429996,67422900,53.490002
microsoft,3/17/16,54.209999,55,54,54.66,-0.450001,28186500,54.66
microsoft,3/16/16,53.450001,54.599998,53.400002,54.349998,-0.899997,31297900,54.349998
Netflix,4/21/16,97.309998,97.379997,94.779999,94.980003,2.329995,19859400,94.980003
Netflix,4/20/16,94.339996,96.980003,93.139999,96.769997,-2.430001,25633600,96.769997
Netflix,4/19/16,99.489998,101.370003,94.199997,94.339996,5.150002,55623900,94.339996
Netflix,4/18/16,109.900002,110.699997,106.019997,108.400002,1.5,27001500,108.400002
Netflix,4/15/16,110.639999,111.849998,109.779999,111.510002,-0.870003,11722400,111.510002
Netflix,4/14/16,110.010002,111.639999,109.150002,110.419998,-0.409996,9532500,110.419998
Netflix,4/13/16,108,111.279999,107.879997,109.650002,-1.650002,16683400,109.650002
Netflix,4/12/16,103.150002,107.220001,102.209999,106.980003,-3.830001,12310200,106.980003
Netflix,4/11/16,104.040001,104.980003,102.620003,102.68,1.360001,7436200,102.68
Netflix,4/8/16,105.120003,105.330002,102.82,103.809998,1.310005,7836000,103.809998
Netflix,4/7/16,104.309998,106.440002,103.599998,104.449997,-0.139999,10735100,104.449997
Netflix,4/6/16,105.300003,106.440002,104.25,104.830002,0.470001,9585900,104.830002
Netflix,4/5/16,103.470001,105.75,103.25,104.940002,-1.470001,10034400,104.940002
Netflix,4/4/16,105.900002,105.919998,103.199997,104.349998,1.550004,10929000,104.349998
Netflix,4/1/16,102.93,105.790001,102.470001,105.699997,-2.769997,14169500,105.699997
Netflix,3/31/16,102.43,103.529999,101.050003,102.230003,0.199997,9742200,102.230003
Netflix,3/30/16,104.650002,104.910004,101.480003,102.190002,2.46,14692400,102.190002
Netflix,3/29/16,101.080002,104.330002,101,104.129997,-3.049995,15950600,104.129997
Netflix,3/28/16,98.339996,101.440002,97.82,101.209999,-2.870003,12407400,101.209999
Netflix,3/24/16,98.639999,98.849998,97.07,98.360001,0.279998,10646900,98.360001
Netflix,3/23/16,99.75,100.389999,98.809998,99.589996,0.160004,8292300,99.589996
Netflix,3/22/16,100.480003,101.519997,99.199997,99.839996,0.640007,9039500,99.839996
Netflix,3/21/16,101.150002,102.099998,99.5,101.059998,0.090004,9562900,101.059998
Netflix,3/18/16,100.5,102.410004,100.010002,101.120003,-0.620003,15437300,101.120003
Netflix,3/17/16,99.050003,101.389999,99,99.720001,-0.669998,13755000,99.720001
Netflix,3/16/16,97.529999,99.730003,97.5,99.349998,-1.819999,12598600,99.349998
Sirius,4/21/16,3.95,3.97,3.92,3.94,0.01,40367200,3.94
Sirius,4/20/16,3.93,3.97,3.92,3.93,0,33861400,3.93
Sirius,4/19/16,3.85,3.93,3.84,3.93,-0.08,59839300,3.93
Sirius,4/18/16,3.89,3.93,3.82,3.85,0.04,61978700,3.85
Sirius,4/15/16,3.92,3.93,3.88,3.9,0.02,26323300,3.9
Sirius,4/14/16,3.91,3.94,3.88,3.89,0.02,37926600,3.89
Sirius,4/13/16,3.87,3.94,3.86,3.92,-0.05,58527300,3.92
Sirius,4/12/16,3.81,3.89,3.8,3.86,-0.05,51360200,3.86
Sirius,4/11/16,3.83,3.87,3.81,3.81,0.02,61105200,3.81
Sirius,4/8/16,3.85,3.87,3.79,3.85,0,56198200,3.85
Sirius,4/7/16,3.93,3.94,3.79,3.82,0.11,76317500,3.82
Sirius,4/6/16,3.87,3.93,3.86,3.93,-0.06,41537100,3.93
Sirius,4/5/16,3.88,3.89,3.83,3.87,0.01,44163300,3.87
Sirius,4/4/16,3.95,3.96,3.9,3.9,0.05,21333300,3.9
Sirius,4/1/16,3.95,4,3.93,3.96,-0.01,56991200,3.96
Sirius,3/31/16,3.95,3.97,3.93,3.95,0,24577900,3.95
Sirius,3/30/16,3.94,3.96,3.91,3.96,-0.02,28556000,3.96
Sirius,3/29/16,3.91,3.95,3.9,3.94,-0.03,22578100,3.94
Sirius,3/28/16,3.88,3.94,3.87,3.91,-0.03,16817600,3.91
Sirius,3/24/16,3.86,3.89,3.84,3.87,-0.01,21362700,3.87
Sirius,3/23/16,3.92,3.92,3.85,3.86,0.06,26661900,3.86
Sirius,3/22/16,3.89,3.93,3.88,3.92,-0.03,33125000,3.92
Sirius,3/21/16,3.93,3.97,3.89,3.91,0.02,29018900,3.91
Sirius,3/18/16,3.96,3.97,3.91,3.95,0.01,32090600,3.95
Sirius,3/17/16,3.93,3.97,3.92,3.94,-0.01,23725000,3.94
Sirius,3/16/16,3.87,3.95,3.87,3.95,-0.08,29887500,3.95
Twitter,4/21/16,17.48,17.77,17.42,17.51,-0.03,13518400,17.51
Twitter,4/20/16,16.940001,17.52,16.9,17.4,-0.459999,17712800,17.4
Twitter,4/19/16,17.370001,17.389999,16.68,16.92,0.450001,24704200,16.92
Twitter,4/18/16,17.709999,17.719999,17.059999,17.309999,0.4,17254700,17.309999
Twitter,4/15/16,17.52,17.91,17.309999,17.58,-0.06,16324700,17.58
Twitter,4/14/16,17.379999,17.700001,17.139999,17.530001,-0.150002,16140400,17.530001
Twitter,4/13/16,16.68,17.4,16.68,17.370001,-0.690001,22617700,17.370001
Twitter,4/12/16,16.5,16.77,16.15,16.57,-0.07,14862700,16.57
Twitter,4/11/16,16.74,16.98,16.41,16.51,0.23,14154200,16.51
Twitter,4/8/16,17.120001,17.25,16.41,16.65,0.470001,18636500,16.65
Twitter,4/7/16,16.879999,17.59,16.85,16.98,-0.100001,23273700,16.98
Twitter,4/6/16,17.120001,17.48,16.9,17.26,-0.139999,23100700,17.26
Twitter,4/5/16,17.59,17.83,16.889999,17.049999,0.540001,41507900,17.049999
Twitter,4/4/16,16,17.540001,15.96,17.09,-1.09,38201600,17.09
Twitter,4/1/16,16.41,16.43,15.83,15.98,0.43,20921700,15.98
Twitter,3/31/16,16.4,16.84,16.209999,16.549999,-0.149999,18849100,16.549999
Twitter,3/30/16,16.16,16.719999,16.01,16.360001,-0.200001,19294600,16.360001
Twitter,3/29/16,15.69,15.99,15.33,15.97,-0.28,16923700,15.97
Twitter,3/28/16,15.98,16.01,15.4,15.6,0.38,14080300,15.6
Twitter,3/24/16,15.94,15.99,15.57,15.91,0.03,14815800,15.91
Twitter,3/23/16,16.860001,16.91,16.01,16.01,0.850001,17914400,16.01
Twitter,3/22/16,16.75,17.01,16.700001,16.860001,-0.110001,9539500,16.860001
Twitter,3/21/16,16.83,17.049999,16.68,16.889999,-0.059999,12528900,16.889999
Twitter,3/18/16,17.08,17.379999,16.76,16.85,0.23,21075700,16.85
Twitter,3/17/16,16.65,17.15,16.620001,16.85,-0.2,17033600,16.85
Twitter,3/16/16,16.33,16.77,16.129999,16.700001,-0.370001,24662300,16.700001
vitae,4/21/16,7.44,7.912,7.44,7.82,-0.38,322400,7.82
vitae,4/20/16,7.58,7.69,7.38,7.44,0.14,200300,7.44
vitae,4/19/16,7.72,7.738,7.34,7.54,0.18,504300,7.54
vitae,4/18/16,7.63,7.765,7.48,7.72,-0.09,222700,7.72
vitae,4/15/16,7.51,7.7,7.37,7.69,-0.18,358300,7.69
vitae,4/14/16,7.61,7.75,7.374,7.5,0.11,315900,7.5
vitae,4/13/16,7.34,7.65,7.28,7.62,-0.28,570400,7.62
vitae,4/12/16,7.46,7.49,7.16,7.28,0.18,339400,7.28
vitae,4/11/16,7.34,7.75,7.16,7.24,0.1,455200,7.24
vitae,4/8/16,7.69,7.69,7.06,7.29,0.4,360100,7.29
vitae,4/7/16,7.42,7.65,7.23,7.61,-0.19,446500,7.61
vitae,4/6/16,6.87,7.47,6.66,7.45,-0.58,574700,7.45
vitae,4/5/16,6.87,7.12,6.74,6.82,0.05,552900,6.82
vitae,4/4/16,6.76,7.07,6.648,6.89,-0.13,454000,6.89
vitae,4/1/16,6.55,6.87,6.43,6.7,-0.15,563000,6.7
vitae,3/31/16,6.44,6.7,6.33,6.63,-0.19,630200,6.63
vitae,3/30/16,6.34,6.67,6.3,6.47,-0.13,680200,6.47
vitae,3/29/16,6.08,6.29,5.818,6.28,-0.2,1043500,6.28
vitae,3/28/16,5.98,6,5.7,6,-0.02,800300,6
vitae,3/24/16,6.5,6.79,5.84,6,0.5,4767100,6
vitae,3/23/16,6.99,7.1,6.6,6.73,0.26,1160800,6.73
vitae,3/22/16,7.23,7.56,6.941,7.03,0.2,1440900,7.03
vitae,3/21/16,7.1,7.8,6.92,7.31,-0.21,3056800,7.31
vitae,3/18/16,7.27,7.5,6.85,7.19,0.08,5856300,7.19
vitae,3/17/16,7.46,8.38,6.51,6.79,0.67,23072900,6.79
vitae,3/16/16,4.4,4.55,4.08,4.11,0.29,1589700,4.11
disney,4/21/16,103.360001,104.120003,102.650002,102.910004,0.449997,6802600,102.910004
disney,4/20/16,103.019997,103.480003,101.959999,103.269997,-0.25,7676600,103.269997
disney,4/19/16,102,103.639999,101.93,102.639999,-0.639999,10494900,102.639999
disney,4/18/16,99.599998,101.949997,99.5,101.480003,-1.880005,10650400,101.480003
disney,4/15/16,98.5,98.889999,98.18,98.589996,-0.089996,6117100,98.589996
disney,4/14/16,99.790001,99.870003,98.260002,98.629997,1.160004,6641900,98.629997
disney,4/13/16,98.029999,99.809998,97.959999,99.480003,-1.450004,7932100,99.480003
disney,4/12/16,96.279999,97.529999,96.07,97.349998,-1.069999,6213400,97.349998
disney,4/11/16,96.93,97.639999,96.199997,96.269997,0.660003,5889000,96.269997
disney,4/8/16,96.629997,96.839996,95.800003,96.419998,0.209999,6968300,96.419998
disney,4/7/16,97.110001,97.419998,95.919998,96.160004,0.949997,7502200,96.160004
disney,4/6/16,96.959999,97.629997,96.830002,97.480003,-0.520004,6934400,97.480003
disney,4/5/16,96.849998,97.610001,96.150002,97,-0.150002,10769600,97
disney,4/4/16,99.300003,99.440002,98.580002,98.68,0.620003,5262400,98.68
disney,4/1/16,98.800003,99.339996,98.580002,99.07,-0.269997,5869100,99.07
disney,3/31/16,99.010002,100.370003,99.010002,99.309998,-0.299996,6974000,99.309998
disney,3/30/16,98.900002,99.089996,98.349998,98.910004,-0.010002,5649700,98.910004
disney,3/29/16,98,98.370003,97.360001,98.160004,-0.160004,5124300,98.160004
disney,3/28/16,97.5,98.459999,97.449997,98.089996,-0.589996,5297100,98.089996
disney,3/24/16,96.550003,97.489998,96.300003,97.220001,-0.669998,5547400,97.220001
disney,3/23/16,97.720001,97.849998,96.75,96.830002,0.889999,5466600,96.830002
disney,3/22/16,97.589996,98.32,97.440002,97.580002,0.009994,6418700,97.580002
disney,3/21/16,98.919998,99.120003,97.699997,98.459999,0.459999,7039800,98.459999
disney,3/18/16,99.980003,100.150002,98.959999,99.199997,0.780006,10073800,99.199997
disney,3/17/16,98.279999,99.910004,98.279999,99.599998,-1.319999,6372900,99.599998
disney,3/16/16,98.160004,99.080002,97.470001,98.440002,-0.279998,5997600,98.440002
wells,4/21/16,50.549999,50.779999,49.93,50.049999,0.5,20144600,50.049999
wells,4/20/16,49.98,50.52,49.759998,50.450001,-0.470001,22431300,50.450001
wells,4/19/16,49.009998,49.919998,48.98,49.880001,-0.870003,18614100,49.880001
wells,4/18/16,48.25,48.880001,47.91,48.84,-0.59,17638000,48.84
wells,4/15/16,48.619999,48.939999,48.060001,48.25,0.369999,24816500,48.25
wells,4/14/16,48.299999,49.299999,48.169998,48.790001,-0.490002,30006900,48.790001
wells,4/13/16,48.290001,49.25,48.27,49.029999,-0.739998,26267700,49.029999
wells,4/12/16,47.139999,47.830002,46.950001,47.77,-0.630001,18658500,47.77
wells,4/11/16,47.110001,47.709999,47,47.029999,0.080002,15068000,47.029999
wells,4/8/16,47.349998,47.650002,46.970001,47.07,0.279998,12221500,47.07
wells,4/7/16,47.709999,47.779999,46.619999,46.93,0.779999,17533000,46.93
wells,4/6/16,47.389999,48.130001,47.220001,48.080002,-0.690003,17195200,48.080002
wells,4/5/16,48.080002,48.09,47.459999,47.509998,0.570004,18217200,47.509998
wells,4/4/16,48.419998,48.669998,48.200001,48.5,-0.080002,12092300,48.5
wells,4/1/16,48.23,48.580002,47.779999,48.450001,-0.220001,14269600,48.450001
wells,3/31/16,48.599998,48.84,48.27,48.360001,0.239997,16085900,48.360001
wells,3/30/16,48.400002,49.16,48.150002,48.650002,-0.25,16746700,48.650002
wells,3/29/16,48.619999,48.650002,47.84,48.049999,0.57,24247700,48.049999
wells,3/28/16,49.040001,49.040001,48.549999,48.700001,0.34,18468000,48.700001
wells,3/24/16,49.02,49.080002,48.52,48.900002,0.119998,20843800,48.900002
wells,3/23/16,50.18,50.330002,49.700001,49.759998,0.420002,13174400,49.759998
wells,3/22/16,50.209999,50.580002,50,50.369999,-0.16,13825900,50.369999
wells,3/21/16,50.5,50.75,50.169998,50.669998,-0.169998,13464200,50.669998
wells,3/18/16,50.439999,50.700001,49.93,50.540001,-0.100002,35221800,50.540001
wells,3/17/16,49.43,49.93,48.84,49.73,-0.3,15931300,49.73
wells,3/16/16,49.75,50.290001,49.279999,49.540001,0.209999,16421900,49.540001
